,global_id,created_at,updated_at,external_id,deleted_at,name,certificate_number,address1,address2,city,state_code,postal_code,country_code,phone,type,code,is_live,expired_at,suspended,Full_Address,main-address,Lat,Lon
1996,WAWA1.MM1NH,1/30/2018 11:12,1/5/2021 18:06,wa add,,THE HERBERY,603358535,3312 W NOB HILL BLVD,,YAKIMA,WA,989020000,USA,3609079694,dispensary,R415557,FALSE,12/30/2016 16:00,TRUE,3312 W NOB HILL BLVD YAKIMA,"3312, West Nob Hill Boulevard, Yakima, Yakima County, Washington, 98902, United States",46.58537196,-120.5530301
1997,WAWA1.MM1NI,1/30/2018 11:12,1/5/2021 18:06,wa add,,CANNABIS CENTRAL,603383934,1516 WEST UNIVERSITY WAY,,ELLENSBURG,WA,989260000,USA,5098335556,dispensary,R415662,FALSE,3/30/2017 17:00,TRUE,1516 WEST UNIVERSITY WAY ELLENSBURG,"1516, West University Way, Ellensburg, Kittitas County, Washington, 98926, United States",46.99959113,-120.5561184
1998,WAWA1.MM1NJ,1/30/2018 11:12,1/5/2021 18:06,wa add,,GRASS,603359365,205 W STEWART RD,,MOUNT VERNON,WA,982735411,USA,3604738393,dispensary,R415531,FALSE,12/30/2017 16:00,TRUE,205 W STEWART RD MOUNT VERNON,"Truth Tabernacle, 205, West Stewart Road, Mount Vernon, Skagit County, Washington, 98273, United States",48.4434534,-122.3430682
1999,WAWA1.MM1NK,1/30/2018 11:12,12/29/2020 18:06,wa add,,WHIDBEY ISLAND CANNABIS CO.,603372702,5826 S KRAMER RD STE A,,LANGLEY,WA,982609236,USA,3603216151,dispensary,R417511,FALSE,1/30/2018 16:00,TRUE,5826 S KRAMER RD STE A LANGLEY,,49.08297,-122.58589
2000,WAWA1.MM1NL,1/30/2018 11:12,1/5/2021 18:06,wa add,,NATURAL BLESSING,603414589,12811 CANYON ROAD EAST  STE 3,,PUYALLUP,WA,983730000,USA,2066817241,dispensary,R417471,FALSE,6/29/2017 17:00,TRUE,12811 CANYON ROAD EAST  STE 3 PUYALLUP,,,
2001,WAWA1.MM1NM,1/30/2018 11:12,12/3/2020 18:06,wa add,,LA PUSH KUSH,601830625,100 LA PUSH RD STE 602,,FORKS,WA,983319406,USA,5416109508,dispensary,R419178,FALSE,11/29/2015 16:00,TRUE,100 LA PUSH RD STE 602 FORKS,"La Push Road, Forks, Clallam County, Washington, United States",47.963821,-124.432834
2002,WAWA1.MM1NN,1/30/2018 11:12,12/3/2020 18:06,wa add,,HERBAL E SCENTS,602484317,1040 NORTH HIGHWAY,,COLVILLE,WA,991142032,USA,5096842316,dispensary,R419759,FALSE,5/30/2017 17:00,TRUE,1040 NORTH HIGHWAY COLVILLE,"1040, Colville Road, Hampshire, Rural Municipality of Kingston, Queens County, Prince Edward Island, C0A 1Y0, Canada",46.27701936,-63.29340943
2003,WAWA1.MM1NO,1/30/2018 11:12,1/5/2021 18:06,wa add,,EVERGREEN MARKET - IKEA DISTRICT,604005932,401 RAINIER AVE N STE 1,,RENTON,WA,980575319,USA,4257652935,dispensary,R420338,FALSE,6/29/2017 17:00,TRUE,401 RAINIER AVE N STE 1 RENTON,"401, Rainier Avenue North, Renton, King County, Washington, 98057, United States",47.4884986,-122.2185177
2004,WAWA1.MM1NP,1/30/2018 11:12,1/5/2021 18:06,wa add,,HERBAN LEGENDS,603443729,2700 4TH AVE S C1,,SEATTLE,WA,981341942,USA,3604738393,dispensary,R420302,FALSE,10/30/2016 17:00,TRUE,2700 4TH AVE S C1 SEATTLE,"Seattle, Kaunlaran, Cubao, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1111, Mindanao",14.6195488,121.0440164
2005,WAWA1.MM1NQ,1/30/2018 11:12,10/3/2019 05:07,wa add,,OLD****CANNA WEST SEATTLE ****OLD                          ,60335959,5440 CALIFORNIA AVE SW        ,,SEATTLE                 ,WA,981074137,USA,2066969240,dispensary,ROLD66,TRUE,12/30/2018 16:00,TRUE,5440 CALIFORNIA AVE SW         SEATTLE                 ,"Canna West Seattle, 5440, California Avenue Southwest, Morgan Junction, West Seattle, Seattle, King County, Washington, 98136, United States",47.55266025,-122.3866385
2006,WAWA1.MM1NR,1/30/2018 11:12,1/5/2021 18:06,wa add,,GREEN SOLUTION PLACE,602464991,2801 AUBURN WAY S,,AUBURN,WA,980920000,USA,2532370770,dispensary,R420638,FALSE,1/30/2017 16:00,TRUE,2801 AUBURN WAY S AUBURN,"2801, Auburn Way South, Forrest Villa, Auburn, King County, Washington, 98092, United States",47.2880837,-122.1923814
2007,WAWA1.MM1NS,1/30/2018 11:12,1/5/2021 18:06,wa add,,EUPHORIUM 420,604148856,17917 VASHON HWY SW,,VASHON,WA,980705204,USA,4255774533,dispensary,R420895,TRUE,7/30/2021 17:00,FALSE,17917 VASHON HWY SW VASHON,"Euphorium Vashon Island - Recreational Marijuana, 17917, Vashon Highway Southwest, Roseballen, Vashon, King County, Washington, 98070, United States",47.4445163,-122.4607853
2008,WAWA1.MM1NT,1/30/2018 11:12,1/5/2021 18:06,wa add,,CANNABIS PROVISIONS INC.,603237759,938 N 200TH ST,,SHORELINE,WA,981333149,USA,2069137903,dispensary,R421083,FALSE,9/29/2018 17:00,TRUE,938 N 200TH ST SHORELINE,"938, Northwest 200th Street, Shoreline, King County, Washington, 98177, United States",47.77428933,-122.3679427
2009,WAWA1.MM1NU,1/30/2018 11:12,7/12/2019 18:33,wa add,,ORIGINS CANNABIS                             ,603562439,1416 SW ROXBURY ST STE B      ,,SEATTLE                 ,WA,981060000,USA,2065511309,dispensary,R421417,FALSE,11/29/2016 16:00,TRUE,1416 SW ROXBURY ST STE B       SEATTLE                 ,"Recreational 21+, 1416, Southwest Roxbury Street, Seattle, King County, Washington, 98106, United States",47.51755785,-122.353588
2010,WAWA1.MM1NV,1/30/2018 11:12,1/5/2021 18:06,wa add,,COVINGTON HOLISTIC MEDICINE,603064439,16908 SE 269TH PLACE,,COVINGTON,WA,980425468,USA,2067147733,dispensary,R421555,FALSE,2/27/2017 16:00,TRUE,16908 SE 269TH PLACE COVINGTON,"Trapper's Sushi, 16908, Southeast 269th Place, Covington, King County, Washington, 98042, United States",47.360592,-122.1153125
2011,WAWA1.MM1NW,1/30/2018 11:12,1/5/2021 18:06,wa add,,TACOMA HOUSE OF CANNABIS,603518895,2502 S 12TH ST,,TACOMA,WA,984052710,USA,3607853843,dispensary,R421506,FALSE,6/29/2017 17:00,TRUE,2502 S 12TH ST TACOMA,"2502, South 12th Street, Tacoma, Pierce County, Washington, 98405, United States",47.24998967,-122.4691472
2012,WAWA1.MM1NX,1/30/2018 11:12,1/5/2021 18:06,wa add,,SENSISOLUTIONS,603352016,3131 STATE ROUTE 903,,CLE ELUM,WA,989229602,USA,2532262135,dispensary,R421282,FALSE,11/29/2017 16:00,TRUE,3131 STATE ROUTE 903 CLE ELUM,"Cle Elum, West 1st Street, Cle Elum, Kittitas County, Washington, 98922, United States",47.1948651,-120.9401557
2013,WAWA1.MM1NY,1/30/2018 11:12,1/5/2021 18:06,wa add,,HIGH SOCIETY,603353197,1625 CENTER ST STE A,,TACOMA,WA,984097920,USA,3606610168,dispensary,R421737,FALSE,11/29/2016 16:00,TRUE,1625 CENTER ST STE A TACOMA,"1625, Center Street, Tacoma, Pierce County, Washington, 98409, United States",47.23392032,-122.4549388
2014,WAWA1.MM1NZ,1/30/2018 11:12,1/5/2021 18:06,wa add,,A GREEN LIFE,603271956,9625 15TH AVE SW,,SEATTLE,WA,981062821,USA,2068537391,dispensary,R421755,FALSE,1/30/2018 16:00,TRUE,9625 15TH AVE SW SEATTLE,"9625, 15th Avenue Southwest, Seattle, King County, Washington, 98106, United States",47.516664,-122.3541994
2015,WAWA1.MM1O0,1/30/2018 11:12,1/5/2021 18:06,wa add,,THE 420 GRASS STATION,603534069,6131 CAPITOL BLVD S SUITE B,,TUMWATER,WA,985015270,USA,3604026368,dispensary,R421786,FALSE,8/30/2017 17:00,TRUE,6131 CAPITOL BLVD S SUITE B TUMWATER,"La Quinta Inn & Suites - Tumwater / Olympia, Capitol Boulevard South, Barnes Lake Condominiums, Tumwater, Thurston County, Washington, 98501-5801, United States",47.00599875,-122.9075745
2016,WAWA1.MM1O1,1/30/2018 11:12,1/5/2021 18:06,wa add,,AMERICAN POT SHOP,603217068,3005 NORTHVIEW CIRCLE,,SHELTON,WA,985842948,USA,2063292223,dispensary,R421905,FALSE,6/29/2018 17:00,TRUE,3005 NORTHVIEW CIRCLE SHELTON,"3005, North Northview Circle, Shelton, Mason County, Washington, 98584, United States",47.22847244,-123.1265599
2017,WAWA1.MM1O2,1/30/2018 11:12,1/5/2021 18:06,wa add,,MUKILTEO CANNABIS CO,603576468,11012 MUKILTEO SPEEDWAY #A,,MUKILTEO,WA,982755400,USA,2534595741,dispensary,R421952,FALSE,1/30/2018 16:00,TRUE,11012 MUKILTEO SPEEDWAY #A MUKILTEO,"11012, Mukilteo Speedway, Mukilteo, Snohomish County, Washington, 98275, United States",47.89905764,-122.291081
2018,WAWA1.MM1O3,1/30/2018 11:12,1/5/2021 18:06,wa add,,21+ RECREATIONAL MARIJUANA,603583006,3598 BETHEL RD SE,,PORT ORCHARD,WA,983665605,USA,2064278666,dispensary,R422073,FALSE,2/27/2017 16:00,TRUE,3598 BETHEL RD SE PORT ORCHARD,"3598, Bethel Road Southeast, East Port Orchard, Port Orchard, Kitsap County, Washington, 98366, United States",47.51440337,-122.6314286
2019,WAWA1.MM1O4,1/30/2018 11:12,1/5/2021 18:06,wa add,,THE BIG BUD MART,603551825,6326 MARTIN WAY E SUITE 207,,LACEY,WA,985165561,USA,2063900295,dispensary,R422205,FALSE,7/30/2017 17:00,TRUE,6326 MARTIN WAY E SUITE 207 LACEY,,,
2020,WAWA1.MM1O5,1/30/2018 11:12,1/5/2021 18:06,wa add,,PMR INDUSTRIES LLC,603550785,10901 BRIDGEPORT WAY SW STE B,,LAKEWOOD,WA,984990000,USA,2536786934,dispensary,R422290,FALSE,10/30/2018 17:00,TRUE,10901 BRIDGEPORT WAY SW STE B LAKEWOOD,"10901, Bridgeport Way Southwest, Tahitian Apartments, Lakeview, Lakewood, Pierce County, Washington, 98499, United States",47.158059,-122.50443
2021,WAWA1.MM1O6,1/30/2018 11:12,1/5/2021 18:06,wa add,,KITSAP CANNABIS,603594581,1739 VILLAGE LN SE,,PORT ORCHARD,WA,983662643,USA,3608658092,dispensary,R422468,FALSE,3/30/2017 17:00,TRUE,1739 VILLAGE LN SE PORT ORCHARD,"The Orchard, Briardale Road, Willaston Mills, Ellesmere Port, Willaston, Cheshire West and Chester, North West England, England, CH64 1TD, United Kingdom",53.2948696,-3.003175786
2022,WAWA1.MM1O7,1/30/2018 11:12,1/5/2021 18:06,wa add,,NIRVANA CANNABIS COMPANY,603359191,210 CHARDONNAY AVE STE D,,PROSSER,WA,993509529,USA,5098082361,dispensary,R422498,FALSE,12/30/2017 16:00,TRUE,210 CHARDONNAY AVE STE D PROSSER,"Chardonnay Avenue, Prosser, Benton County, Washington, 99350-1300, United States",46.2181949,-119.7869282
2023,WAWA1.MM1O8,1/30/2018 11:12,1/5/2021 18:06,wa add,,THE LINK,603588936,2211 46TH AVE,,LONGVIEW,WA,986325013,USA,2062000462,dispensary,R422632,TRUE,2/27/2021 16:00,FALSE,2211 46TH AVE LONGVIEW,"2211, 46th Avenue, Longview, Cowlitz County, Washington, 98632, United States",46.16487984,-122.9993804
2024,WAWA1.MM1O9,1/30/2018 11:12,1/5/2021 18:06,wa add,,FIVE POINTS OF PIERCE COUNTY LLC,603447713,2510 SANDRA AVE,,CENTRALIA,WA,985319649,USA,2538644924,dispensary,R422566,FALSE,10/30/2017 17:00,TRUE,2510 SANDRA AVE CENTRALIA,"Assured Home Health of Centralia, Sandra Avenue, Fords Prairie, Lewis County, Washington, 98531, United States",46.739781,-122.9990099
2025,WAWA1.MM1OA,1/30/2018 11:12,12/29/2020 18:06,1865,,MODERN CREATIONS,603357365,3014 S 320TH ST,,FEDERAL WAY,WA,980035421,US,2064657550,dispensary,R424430,FALSE,12/30/2020 16:00,TRUE,3014 S 320TH ST FEDERAL WAY,"3014, South 320th Street, Federal Way, King County, Washington, 98003, United States",47.31544325,-122.2938688
2026,WAWA1.MM1OB,1/30/2018 11:12,1/5/2021 18:06,wa add,,THE GRASS STATION,603555183,403 FRONTAGE RD,,GEORGE,WA,988480000,USA,5093158459,dispensary,R423092,FALSE,10/30/2017 17:00,TRUE,403 FRONTAGE RD GEORGE,"Frontage Road, King George County, Virginia, 22448, United States",38.3539646,-77.0248178
2027,WAWA1.MM1OC,1/30/2018 11:12,7/12/2019 18:33,wa add,,S&K GREEN GOODS                              ,603360637,24921 E TRENT AVE             ,,NEWMAN LAKE             ,WA,984991030,USA,2535765196,dispensary,R423355,FALSE,9/29/2017 17:00,TRUE,24921 E TRENT AVE              NEWMAN LAKE             ,"East Trent Avenue, Newman Lake, Spokane County, Washington, 99025, United States",47.7238587,-117.0696381
2028,WAWA1.MM1OD,1/30/2018 11:12,12/3/2020 18:06,wa add,,AMERICAN HARVEST,603352573,3014 GS CENTER RD STE D,,WENATCHEE,WA,988019144,USA,5096301707,dispensary,R423431,FALSE,11/29/2017 16:00,TRUE,3014 GS CENTER RD STE D WENATCHEE,,,
2029,WAWA1.MM1OE,1/30/2018 11:12,1/5/2021 18:06,wa add,,GREEN2GO,603303136,214307 E SR 397,,KENNEWICK,WA,993377198,USA,5095917100,dispensary,R410273,TRUE,5/30/2021 17:00,FALSE,214307 E SR 397 KENNEWICK,"East State Route 397, Kennewick, Benton County, Washington, 99337, United States",46.196591,-119.0858052
2030,WAWA1.MM1OF,1/30/2018 11:12,1/5/2021 18:06,wa add,,LUCID PUYALLUP,601636755,7924 RIVER ROAD,,PUYALLUP,WA,983713839,USA,2539732476,dispensary,R352673,TRUE,5/30/2021 17:00,FALSE,7924 RIVER ROAD PUYALLUP,"River Road, Puyallup, Pierce County, Washington, 98372-3008, United States",47.1989127,-122.2944905
2031,WAWA1.MM1OG,1/30/2018 11:12,1/5/2021 18:06,wa add,,BAYSHORE CANNABIS CO,604157810,3831 HIGHWAY 3,,SHELTON,WA,985840000,USA,2062344663,dispensary,R415127,TRUE,8/30/2021 17:00,FALSE,3831 HIGHWAY 3 SHELTON,"3, White Tail Lane, Shelton, Fairfield County, Connecticut, 06484, United States",41.2820024,-73.11472586
2032,WAWA1.MM1OH,1/30/2018 11:12,1/5/2021 18:06,wa add,,TONASKET HOUSE OF CANNABIS,603518895,309 4TH ST W STE A,,TONASKET,WA,988550000,USA,3607853843,dispensary,R422454,TRUE,6/29/2021 17:00,FALSE,309 4TH ST W STE A TONASKET,,,
2033,WAWA1.MM1OI,1/30/2018 11:12,1/5/2021 18:06,wa add,,SMP RETAIL LLC (TITLE OWNER ONLY),603348871,RETAIL TITLE CERTIFICATE,,EVERETT,WA,982036103,USA,4254710283,dispensary,R422390,FALSE,11/29/2018 16:00,TRUE,RETAIL TITLE CERTIFICATE EVERETT,,,
2034,WAWA1.MM1OJ,1/30/2018 11:12,1/5/2021 18:06,wa add,,SEEDZ FAMILY,603306606,1180 BURLINGTON BLVD,,BURLINGTON,WA,982333333,USA,4252809482,dispensary,R422232,TRUE,5/30/2021 17:00,FALSE,1180 BURLINGTON BLVD BURLINGTON,"Burlington, unincorporated Newfoundland, Newfoundland, Newfoundland and Labrador, Canada",49.751061,-56.0180249
2035,WAWA1.MM1OK,1/30/2018 11:12,1/5/2021 18:06,wa add,,395 HERB,604283430,3948B 3RD AVE UNIT 2,,LOON LAKE,WA,991489683,USA,5096440420,dispensary,R430369,TRUE,6/29/2021 17:00,FALSE,3948B 3RD AVE UNIT 2 LOON LAKE,,,
2036,WAWA1.MM1OL,1/30/2018 11:12,7/12/2019 18:33,wa add,,PMR INDUSTRIES                               ,603550785,RETAIL TITLE CERTIFICATE      ,,LAKEWOOD                ,WA,984053128,USA,2536786934,dispensary,R425851,FALSE,10/30/2018 17:00,TRUE,RETAIL TITLE CERTIFICATE       LAKEWOOD                ,,,
2037,WAWA1.MM1OM,1/30/2018 11:12,1/5/2021 18:06,wa add,,KING CRONIC,603576580,1110 E YELM AVE STE C,,YELM,WA,985977690,USA,3609676056,dispensary,R425925,TRUE,1/30/2021 16:00,FALSE,1110 E YELM AVE STE C YELM,"East Yelm Avenue, Five Corners, Yelm, Thurston County, Washington, 98956, United States",46.9374638,-122.5982974
2038,WAWA1.MM1ON,1/30/2018 11:12,1/5/2021 18:06,wa add,,BETTER BUDS,603353098,10384 SILVERDALE WAY NW STE 10,,SILVERDALE,WA,983837670,USA,3607316611,dispensary,R425965,TRUE,11/29/2021 16:00,FALSE,10384 SILVERDALE WAY NW STE 10 SILVERDALE,"10384, Silverdale Way Northwest, Silverdale, Kitsap County, Washington, 98383, United States",47.65736616,-122.6870682
2039,WAWA1.MM1OO,1/30/2018 11:12,1/5/2021 18:06,wa add,,A GREENER TODAY WALLA WALLA,603514697,655 WEST POPLAR ST,,WALLA WALLA,WA,993620000,USA,2063803608,dispensary,R426039,TRUE,6/29/2021 17:00,FALSE,655 WEST POPLAR ST WALLA WALLA,"655, West Poplar Street, Walla Walla, Walla Walla County, Washington, 99362, United States",46.06154638,-118.3462249
2040,WAWA1.MM1OP,1/30/2018 11:12,1/5/2021 18:06,wa add,,THE VAULT,603468634,2720 E 29TH AVE,,SPOKANE,WA,992234808,USA,4252488559,dispensary,R426050,TRUE,1/30/2022 16:00,FALSE,2720 E 29TH AVE SPOKANE,"2720, East 29th Avenue, Lincoln Heights, Spokane, Spokane County, Washington, 99223, United States",47.6281202,-117.3709677
2041,WAWA1.MM1OQ,1/30/2018 11:12,7/24/2019 04:36,wa add,,BELLEVUE MARIJUANA                           ,603350423,638 116TH AVE NE              ,,BELLEVUE                ,WA,980045216,USA,4254535749,dispensary,R42612x,FALSE,11/29/2019 16:00,TRUE,638 116TH AVE NE               BELLEVUE                ,"638, 116th Avenue Northeast, Midlakes, Bellevue, King County, Washington, 98004, United States",47.6166654,-122.1846635
2042,WAWA1.MM1OR,1/30/2018 11:12,12/3/2020 18:06,wa add,,THE HERBAL GARDENS,603358847,RETAIL TITLE CERTIFICATE,,PUYALLUP,WA,983713313,USA,2533530740,dispensary,R426198,FALSE,12/30/2018 16:00,TRUE,RETAIL TITLE CERTIFICATE PUYALLUP,,,
2270,WAWA1.MM1V3,1/31/2018 10:11,1/5/2021 18:06,wa add,,SEATTLE CANNABIS CO.,603336447,7262 RAINIER AVE S STE B,,SEATTLE,WA,981183864,USA,2064201042,dispensary,R426199,TRUE,9/29/2021 17:00,FALSE,7262 RAINIER AVE S STE B SEATTLE,"7262, Rainier Avenue South, Dunlap, Seattle, King County, Washington, 98118, United States",47.5372104,-122.2700305
2271,WAWA1.MM1V4,2/2/2018 08:46,1/5/2021 18:06,wa add,,HIGH LIFE CANNABIS,602484317,5978 HIGHWAY 291 UNIT 6,,NINE MILE FALLS,WA,990269556,USA,2086102829,dispensary,R430097,TRUE,5/30/2021 17:00,FALSE,5978 HIGHWAY 291 UNIT 6 NINE MILE FALLS,,,
2273,WAWA1.MM1V6,2/6/2018 16:09,1/5/2021 18:06,wa add,,ORCAS ISLAND CANNABIS,603304344,1533 MT BAKER RD,,EASTSOUND,WA,982450000,USA,3603175704,dispensary,R420390,TRUE,5/30/2021 17:00,FALSE,1533 MT BAKER RD EASTSOUND,"1533, Mount Baker Road, Camp Orkila, Eastsound, San Juan County, Washington, 98245, United States",48.70295763,-122.9175668
2274,WAWA1.MM1V7,2/6/2018 16:09,1/5/2021 18:06,wa add,,THE FORBIDDEN FLOWER,603355598,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,993362677,USA,2062350635,dispensary,R422328,FALSE,1/30/2019 16:00,TRUE,RETAIL TITLE CERTIFICATE KENNEWICK,,,
2275,WAWA1.MM1V8,2/6/2018 16:09,1/5/2021 18:06,wa add,,APEX CANNABIS,603326417,1325 N DIVISION ST STE 104,,SPOKANE,WA,992021808,USA,5094990646,dispensary,R425767,TRUE,8/30/2021 17:00,FALSE,1325 N DIVISION ST STE 104 SPOKANE,"North Division Street, Riverside, Spokane, Spokane County, Washington, 99258, United States",47.6657105,-117.4111939
2280,WAWA1.MM1VD,2/14/2018 22:58,1/5/2021 18:06,wa add,,"THE SAGE SHOP, LLC",603358125,33607 US HIGHWAY 97 STE B,,OROVILLE,WA,988449525,USA,0,dispensary,R430775,TRUE,12/30/2020 16:00,FALSE,33607 US HIGHWAY 97 STE B OROVILLE,,,
2285,WAWA1.MM1VI,2/15/2018 10:57,1/5/2021 18:06,wa add,,STATION 420,603408357,2704 MAIN ST,,UNION GAP,WA,989031754,USA,5094524200,dispensary,R426284,TRUE,6/29/2021 17:00,FALSE,2704 MAIN ST UNION GAP,"2704, Main Street, Union Gap, Yakima County, Washington, 98903, United States",46.5606184,-120.4766486
2287,WAWA1.MM1VK,2/18/2018 16:21,1/5/2021 18:06,wa add,,LIVING WELL ENTERPRISES,603339410,19001 VASHON HIGHWAY SOUTHWEST,,VASHON ISLAND,WA,980700000,USA,2062612916,dispensary,R414454,TRUE,10/30/2021 17:00,FALSE,19001 VASHON HIGHWAY SOUTHWEST VASHON ISLAND,"19001, Vashon Highway Southwest, Roseballen, Vashon, King County, Washington, 98070, United States",47.43467352,-122.460611
2288,WAWA1.MM1VL,2/18/2018 16:22,1/5/2021 18:06,wa add,,GREENHOUSE CANNABIS,603604399,3818 OLD HIGHWAY 99 S RD,,MOUNT VERNON,WA,982739018,USA,2533598978,dispensary,R422913,TRUE,3/30/2021 17:00,FALSE,3818 OLD HIGHWAY 99 S RD MOUNT VERNON,"3818, Old Highway 99 South Road, Mount Vernon, Skagit County, Washington, 98273, United States",48.38986035,-122.3352482
2299,WAWA1.MM1VW,3/12/2018 01:10,1/5/2021 18:06,wa add,,SLOW BURN,603410267,1300 N 40TH ST STE 111,,YAKIMA,WA,989080000,USA,5099692600,dispensary,R414508,TRUE,6/29/2021 17:00,FALSE,1300 N 40TH ST STE 111 YAKIMA,"North 40th Street, Terrace Heights, Yakima County, Washington, 98901, United States",46.6100723,-120.4472288
2300,WAWA1.MM1VX,3/12/2018 01:11,1/5/2021 18:06,wa add,,FLORAL FANATIX LLC,603581506,RETAIL TITLE CERTIFICATE,,OCEAN SHORES,WA,985690000,USA,3608904918,dispensary,R422059,FALSE,2/27/2019 16:00,TRUE,RETAIL TITLE CERTIFICATE OCEAN SHORES,,,
2301,WAWA1.MM1VY,3/12/2018 01:11,1/5/2021 18:06,wa add,,KINDLEBERGER LLC,604130281,230 NE JUNIPER ST STE 100,,ISSAQUAH,WA,980272519,USA,2063355857,dispensary,R429212,TRUE,6/29/2021 17:00,FALSE,230 NE JUNIPER ST STE 100 ISSAQUAH,"Issaquah Cannabis Company, 230, Northeast Juniper Street, Issaquah, King County, Washington, 98029, United States",47.5394363,-122.031936
2310,WAWA1.MM1W7,3/15/2018 08:00,1/5/2021 18:06,wa add,,MOLECULE,603583159,206 MORGAN ST,,DAVENPORT,WA,991225178,USA,5099362310,dispensary,R426443,TRUE,2/27/2021 16:00,FALSE,206 MORGAN ST DAVENPORT,"206, Morgan Street, Davenport, Lincoln County, Washington, 99122, United States",47.65414419,-118.1444727
2311,WAWA1.MM1W8,3/15/2018 08:00,7/12/2019 18:33,wa add,,EXPONENTIAL 3                                ,603578120,RETAIL TITLE CERTIFICATE      ,,BELLEVUE                ,WA,980279744,USA,2068527155,dispensary,R426448,FALSE,1/30/2019 16:00,TRUE,RETAIL TITLE CERTIFICATE       BELLEVUE                ,,,
2318,WAWA1.MM1WF,3/26/2018 19:15,1/5/2021 18:06,wa add,,UNCLE IKE'S,604598096,1411 E OLIVE WAY,,SEATTLE,WA,981222127,USA,2063300498,dispensary,R413996,TRUE,4/29/2021 17:00,FALSE,1411 E OLIVE WAY SEATTLE,"Funke 1411, 1411, East Olive Way, First Hill, Seattle, King County, Washington, 98122, United States",47.6172831,-122.3263743
2319,WAWA1.MM1WG,3/26/2018 19:19,1/5/2021 18:06,wa add,,EMERALD CITY CRONICS,603550270,RETAIL TITLE CERTIFICATE,,OTHELLO,WA,993440000,USA,2067908124,dispensary,R424633,FALSE,3/30/2019 17:00,TRUE,RETAIL TITLE CERTIFICATE OTHELLO,,,
2337,WAWA1.MM1WY,4/3/2018 19:08,1/5/2021 18:06,wa add,,THE HERBERY,603355031,6018 NE ST JOHNS RD STE D,,VANCOUVER,WA,986610000,USA,3609490319,dispensary,R413848,FALSE,12/30/2018 16:00,TRUE,6018 NE ST JOHNS RD STE D VANCOUVER,"The Herbery - St Johns, 6018, Northeast Saint Johns Road, West Minnehaha, Vancouver, Clark County, Washington, 98661, United States",45.6661136,-122.6369275
2340,WAWA1.MM1X1,4/4/2018 19:43,1/5/2021 18:06,wa add,,THE REEF,604106653,3405 4TH AVE S,,SEATTLE,WA,981341904,USA,2066866362,dispensary,R421332,FALSE,3/30/2019 17:00,TRUE,3405 4TH AVE S SEATTLE,"3405, 4th Avenue South, Seattle, King County, Washington, 98134, United States",47.5734438,-122.3293664
2341,WAWA1.MM1X2,4/9/2018 19:14,1/5/2021 18:06,wa add,,MR. GREENS CANNABIS,604145090,15029 BOTHELL WAY NE STE 100,,LAKE FOREST PARK,WA,981557600,USA,2069202178,dispensary,R427850,TRUE,7/30/2021 17:00,FALSE,15029 BOTHELL WAY NE STE 100 LAKE FOREST PARK,,,
2342,WAWA1.MM1X3,4/10/2018 19:05,7/12/2019 18:33,wa add,,THE JOINT                                    ,603348871,2409 PACIFIC AVE              ,,TACOMA                  ,WA,982581429,USA,4254710283,dispensary,R76458,FALSE,1/30/2019 16:00,TRUE,2409 PACIFIC AVE               TACOMA                  ,"2409, Pacific Avenue, Tacoma, Pierce County, Washington, 98402, United States",47.23982016,-122.4354295
2349,WAWA1.MM1XA,4/13/2018 19:21,1/5/2021 18:06,wa add,,DADANKO,603583159,529 E HWY 395  STE A,,KETTLE FALLS,WA,991415605,USA,5094750723,dispensary,R422097,FALSE,2/27/2019 16:00,TRUE,529 E HWY 395  STE A KETTLE FALLS,,,
2358,WAWA1.MM1XJ,4/23/2018 15:34,7/12/2019 18:33,wa add,,420 DOWNTOWN                                 ,603549592,23694 HIGHWAY 3 STE A         ,,BELFAIR                 ,WA,985070000,USA,3605616972,dispensary,R421797,FALSE,10/30/2018 17:00,TRUE,23694 HIGHWAY 3 STE A          BELFAIR                 ,,,
2359,WAWA1.MM1XK,4/23/2018 15:34,1/5/2021 18:06,wa add,,AUDYSEA,603579263,5703 OLYMPIC HWY,,ABERDEEN,WA,985200000,USA,3605616972,dispensary,R422175,FALSE,1/30/2019 16:00,TRUE,5703 OLYMPIC HWY ABERDEEN,"Olympic Highway, Aberdeen, Grays Harbor County, Washington, 98520, United States",46.9812844,-123.7692956
2376,WAWA1.MM1Y1,5/1/2018 18:34,5/2/2018 02:41,wa add,,KUSHMAN                                      ,602708561,8911 EVERGREEN WAY            ,,EVERETT                 ,WA,980871426,USA,4254441575,dispensary,Rold3,TRUE,3/30/2019 17:00,TRUE,8911 EVERGREEN WAY             EVERETT                 ,"8911, Evergreen Way, Cascade View, Everett, Snohomish County, Washington, 98208, United States",47.91697837,-122.2325227
2381,WAWA1.MM1Y6,5/2/2018 18:35,1/5/2021 18:06,wa add,,KUSHMAN,602708561,8921 EVERGREEN WAY,,EVERETT,WA,982082626,USA,4254441575,dispensary,R422380,FALSE,3/30/2019 17:00,TRUE,8921 EVERGREEN WAY EVERETT,"8921, Evergreen Way, Cascade View, Everett, Snohomish County, Washington, 98208, United States",47.91692796,-122.2325696
