global_id,created_at,updated_at,external_id,deleted_at,name,certificate_number,address1,address2,city,state_code,postal_code,country_code,phone,type,code,is_live,expired_at,suspended
WAWA1.MM1PE,1/30/2018 11:12,7/2/2020 00:14,wa add,,JUST CHILLIN FARMS LLC,604319629,2000 ROZA DR STE 102,,ZILLAH,WA,989539361,USA,4254493247,cultivator,G424162,FALSE,8/30/2020 17:00,TRUE
WAWA1.MM1PF,1/30/2018 11:12,12/3/2020 18:07,wa add,,"INKLINE SOLUTIONS, LLC",604281289,186 CHEROKEE RD STE E,STE B,OMAK,WA,988419476,USA,2535696964,cultivator_production,J423700,FALSE,6/29/2020 17:00,TRUE
WAWA1.MM1PG,1/30/2018 11:12,1/5/2021 18:07,wa add,,CRESCOMAX,603342714,6101 NE 127TH AVE SUITE 400,,VANCOUVER,WA,986821912,USA,5039277688,cultivator_production,J412396,FALSE,10/30/2016 17:00,TRUE
WAWA1.MM1PH,1/30/2018 11:12,1/5/2021 18:07,wa add,,SWEETWATER FARMS,603352095,13026 W MCFARLANE RD STE C1-2,,AIRWAY HEIGHTS,WA,990015046,USA,7202719997,cultivator_production,J412524,FALSE,11/29/2017 16:00,TRUE
WAWA1.MM1PI,1/30/2018 11:12,7/12/2019 18:34,wa add,,EL REY DE LA KUSH                            ,603507754,"4499 ROAD L NE, SUITE B       ",,MOSES LAKE              ,WA,988072268,USA,5092648399,cultivator_production,J412536,FALSE,6/29/2016 17:00,TRUE
WAWA1.MM1PJ,1/30/2018 11:12,1/5/2021 18:07,wa add,,CANNASTAR,603330803,8129A PIPELINE RD,,LYMAN,WA,982630000,USA,4254711960,cultivator_production,J412544,FALSE,9/29/2017 17:00,TRUE
WAWA1.MM1PK,1/30/2018 11:12,1/5/2021 18:07,wa add,,GRATEFUL FARMS,603248803,8 GOLD MINE SPUR E,,RIVERSIDE,WA,988499693,USA,2533554133,cultivator_production,J412538,FALSE,11/29/2016 16:00,TRUE
WAWA1.MM1PL,1/30/2018 11:12,7/12/2019 18:34,wa add,,LADY EARTH BOTANICALS                        ,603349180,144 MORGAN RD # A             ,,TOUTLE                  ,WA,986490052,USA,3607515000,cultivator_production,J412552,FALSE,11/29/2017 16:00,TRUE
WAWA1.MM1PM,1/30/2018 11:12,1/5/2021 18:07,wa add,,MOLECULAR GENETICS RESEARCH ASSOCIATES,604025142,2564 HOOKER RD,,SEQUIM,WA,983827265,USA,6037032732,cultivator_production,J412585,FALSE,7/30/2018 17:00,TRUE
WAWA1.MM1PN,1/30/2018 11:12,1/5/2021 18:06,wa add,,HD HILLS LLC,603348986,61 SALMON CR RD STE A,,OKANOGAN,WA,988409524,USA,5098469239,cultivator_production,J412595,TRUE,11/29/2021 16:00,FALSE
WAWA1.MM1PO,1/30/2018 11:12,1/5/2021 18:07,wa add,,SUGARLEAF FARM,603350816,"18254 W MCCORQUEDALE RD, STE B",,MOUNT VERNON,WA,982737291,USA,3603936972,cultivator_production,J412589,FALSE,11/29/2016 16:00,TRUE
WAWA1.MM1PP,1/30/2018 11:12,7/12/2019 18:34,wa add,,CE GROUP                                     ,603277131,4165 HANNEGAN RD              ,,BELLINGHAM              ,WA,980127554,USA,7738585118,cultivator_production,J412623,FALSE,2/27/2018 16:00,TRUE
WAWA1.MM1PQ,1/30/2018 11:12,1/5/2021 18:07,wa add,,JCJ GREENS,603350607,410 HIGHWAY 150 STE 1,,CHELAN,WA,988160106,USA,5098885252,cultivator_production,J412591,FALSE,11/29/2016 16:00,TRUE
WAWA1.MM1PR,1/30/2018 11:12,1/5/2021 18:07,wa add,,JET CITY GARDENS,602065552,929 S HARNEY ST,,SEATTLE,WA,981080000,USA,2063999221,cultivator_production,J412639,FALSE,9/29/2017 17:00,TRUE
WAWA1.MM1PS,1/30/2018 11:12,1/5/2021 18:07,wa add,,THREE G FARMS LLC,603379526,7205 ENDICOTT RD STE A,,ENDICOTT,WA,991250000,USA,5099481934,cultivator_production,J412666,FALSE,3/30/2018 17:00,TRUE
WAWA1.MM1PT,1/30/2018 11:12,7/12/2019 18:34,wa add,,HORTON'S                                     ,603345812,11 CASEY'S RANCH RD STE A     ,,DANVILLE                ,WA,981990000,USA,2064036928,cultivator_production,J412682,FALSE,12/30/2017 16:00,TRUE
WAWA1.MM1PU,1/30/2018 11:12,7/12/2019 18:34,wa add,,HANNAH INDUSTRIES                            ,603352809,55 REEVAS BASIN RD            ,,TONASKET                ,WA,981990000,USA,2064995050,cultivator_production,J412699,FALSE,11/29/2017 16:00,TRUE
WAWA1.MM1PV,1/30/2018 11:12,1/5/2021 18:07,wa add,,ISLAND REEFER,603350494,481 BUENA VIEW RD   STE A,,CLE ELUM,WA,989228301,USA,3606612567,cultivator_production,J412703,FALSE,11/29/2015 16:00,TRUE
WAWA1.MM1PW,1/30/2018 11:12,1/5/2021 18:07,wa add,,GROW IT WRIGHT,603352971,28922 2ND AVE NW SUITE A,,ARLINGTON,WA,982237380,USA,4252382255,cultivator_production,J412705,FALSE,11/29/2017 16:00,TRUE
WAWA1.MM1PX,1/30/2018 11:12,1/5/2021 18:07,wa add,,TPCB VENTURES,602950916,145 S HORTON ST STE 3,,SEATTLE,WA,981341854,USA,2066501023,production,M412713,FALSE,8/30/2017 17:00,TRUE
WAWA1.MM1PY,1/30/2018 11:12,1/5/2021 18:07,wa add,,DARLING GROWERS,603513879,14617 STATE ROUTE 530 NE STE A,,ARLINGTON,WA,982235357,USA,5039018525,cultivator_production,J412717,FALSE,6/29/2017 17:00,TRUE
WAWA1.MM1PZ,1/30/2018 11:12,1/5/2021 18:07,wa add,,MILLER MARIJUANA FARMS,603346391,5735 HOMESTEAD LN,,ANACORTES,WA,982219567,USA,2068536702,cultivator_production,J412753,FALSE,10/30/2016 17:00,TRUE
WAWA1.MM1Q0,1/30/2018 11:12,1/5/2021 18:07,wa add,,MISS FITS LAUGHING STALK,603353014,20 HUMPHREY LN #A,,REPUBLIC,WA,991669556,USA,5097753567,cultivator_production,J412729,FALSE,11/29/2015 16:00,TRUE
WAWA1.MM1Q1,1/30/2018 11:12,1/5/2021 18:07,wa add,,AMERICAN SENSI COMPANY,603408589,1625 CENTER ST,,TACOMA,WA,984097920,USA,3605568262,cultivator_production,J412735,FALSE,6/29/2018 17:00,TRUE
WAWA1.MM1Q2,1/30/2018 11:12,1/5/2021 18:07,wa add,,NW CONNOISSEURS,603345953,82 LAGOON RD SUITE A,,DEER HARBOR,WA,982430000,USA,3606226209,cultivator_production,J412785,FALSE,10/30/2016 17:00,TRUE
WAWA1.MM1Q3,1/30/2018 11:12,7/12/2019 18:34,wa add,,PURE CANNASEUR                               ,603351772,1019 85TH AVE SE              ,,TUMWATER                ,WA,983320000,USA,2533779747,cultivator_production,J412842,FALSE,11/29/2017 16:00,TRUE
WAWA1.MM1Q4,1/30/2018 11:12,1/5/2021 18:07,wa add,,HERBAL URBAL,603354818,5008 226 ST NW STE A,,STANWOOD,WA,982920000,USA,4254228578,cultivator_production,J412820,FALSE,12/30/2015 16:00,TRUE
WAWA1.MM1Q5,1/30/2018 11:12,1/5/2021 18:07,wa add,,CANNATRATE LABS,603353267,3005 CHANDLER ST,,TACOMA,WA,984090000,USA,8082838512,cultivator_production,J412835,FALSE,11/29/2017 16:00,TRUE
WAWA1.MM1Q6,1/30/2018 11:12,1/5/2021 18:07,wa add,,LUDLOW FARM,603557847,130 WERNER RD,,PORT LUDLOW,WA,983659751,USA,3604372145,cultivator_production,J412890,FALSE,11/29/2017 16:00,TRUE
WAWA1.MM1Q7,1/30/2018 11:12,1/5/2021 18:07,wa add,,GREEN POINT,603319051,56104 NORTH THOMAS ROAD,,BENTON CITY,WA,993207620,USA,5094978722,cultivator_production,J412918,FALSE,7/30/2016 17:00,TRUE
WAWA1.MM1Q8,1/30/2018 11:12,1/5/2021 18:06,wa add,,CS INC.,604186652,7182 ROAD 16 NE UNIT E,,MOSES LAKE,WA,988370000,USA,2067697373,cultivator_production,J412977,TRUE,11/29/2021 16:00,FALSE
WAWA1.MM1Q9,1/30/2018 11:12,7/12/2019 18:34,wa add,,LANCE'S GARDEN                               ,603267254,11670 STATE ROUTE 28 W STE B  ,,QUINCY                  ,WA,981223162,USA,4258941111,cultivator_production,J412980,FALSE,1/30/2017 16:00,TRUE
WAWA1.MM1QA,1/30/2018 11:12,1/5/2021 18:07,wa add,,PUFFIN FARM,603350834,500 ROCKY RIVER RD,,ELLENSBURG,WA,989264022,USA,2069639588,production,M413024,FALSE,11/29/2015 16:00,TRUE
WAWA1.MM1QB,1/30/2018 11:12,1/5/2021 18:07,wa add,,"LEGENDARY LABORATORIES, LLC",603548031,"6412 E OREGON_RD, SUITE B",,ELK,WA,990099739,USA,5098085223,cultivator_production,J413015,FALSE,10/30/2017 17:00,TRUE
WAWA1.MM1QC,1/30/2018 11:12,1/5/2021 18:07,wa add,,PRINCE FARMS,603354070,1610 NW 8TH STREET SUITE B,,NORTH BEND,WA,980457964,USA,3606815140,cultivator_production,J413055,FALSE,12/30/2016 16:00,TRUE
WAWA1.MM1QD,1/30/2018 11:12,1/5/2021 18:07,wa add,,GREEN LION,603350610,3301 1ST AVE S STE C,,SEATTLE,WA,981341802,USA,3609708279,cultivator_production,J413070,FALSE,11/29/2017 16:00,TRUE
WAWA1.MM1QE,1/30/2018 11:12,1/5/2021 18:07,wa add,,SAN JUAN SUN GROWN,603313835,252A FIELDSTONE RD LOT 1,,FRIDAY HARBOR,WA,982508605,USA,3603175334,cultivator_production,J413078,FALSE,6/29/2016 17:00,TRUE
WAWA1.MM1QF,1/30/2018 11:12,1/5/2021 18:07,wa add,,PLANET GREEN,603183478,17926 STATE ROUTE 536 STE B,,MOUNT VERNON,WA,982733269,USA,3609822290,cultivator_production,J413100,FALSE,2/28/2016 16:00,TRUE
WAWA1.MM1QG,1/30/2018 11:12,1/5/2021 18:07,wa add,,AQUA ORGANICS,601996429,26620 E HOXIE RD #B,,ROCKFORD,WA,990307003,USA,3609326983,cultivator_production,J412243,FALSE,12/30/2018 16:00,TRUE
WAWA1.MM1QH,1/30/2018 11:12,1/5/2021 18:07,wa add,,KLARITIE,602181457,1102 CANNON WAY SUITE A,,COLVILLE,WA,991148701,USA,5096752043,cultivator_production,J413115,FALSE,11/29/2015 16:00,TRUE
WAWA1.MM1QI,1/30/2018 11:12,1/5/2021 18:07,wa add,,PUGET SOUND CANNABIS COMPANY,603273996,254 BAYVIEW RD,,ABERDEEN,WA,985209402,USA,2063754834,cultivator_production,J413132,FALSE,2/27/2018 16:00,TRUE
WAWA1.MM1QJ,1/30/2018 11:12,1/5/2021 18:07,wa add,,NORTH COAST GROWERS,603352173,12743 QUANTUM LANE,,ANACORTES,WA,982218364,USA,2062289000,production,M413164,FALSE,11/29/2016 16:00,TRUE
WAWA1.MM1QK,1/30/2018 11:12,1/5/2021 18:07,wa add,,GREEN HAVEN,603350952,8631 STATE ROUTE 92 STE A,,GRANITE FALLS,WA,982529782,USA,4252991335,cultivator_production,J413281,FALSE,11/29/2016 16:00,TRUE
WAWA1.MM1QL,1/30/2018 11:12,1/5/2021 18:06,wa add,,HIGHPOINT WELLNESS LLC,604177173,3163 GOLDIE RD BLDG F,,OAK HARBOR,WA,982772738,USA,3602021281,cultivator_production,J413641,TRUE,10/30/2021 17:00,FALSE
WAWA1.MM1QM,1/30/2018 11:12,1/5/2021 18:07,wa add,,AMERICANNA NATURALS,603353169,26420 PIONEER WAY NW,,POULSBO,WA,983700000,USA,8187440283,cultivator_production,J413854,FALSE,11/29/2017 16:00,TRUE
WAWA1.MM1QN,1/30/2018 11:12,1/5/2021 18:07,wa add,,OCEAN GROWN ENTERPRISES,603354808,6481 PORTAL WAY STE A,,FERNDALE,WA,982489330,USA,2063995048,cultivator_production,J413864,FALSE,12/30/2015 16:00,TRUE
WAWA1.MM1QO,1/30/2018 11:12,1/5/2021 18:07,wa add,,POT OF GOLD,604025129,8820 152ND ST SE STE A,,SNOHOMISH,WA,982968713,USA,3109935709,cultivator_production,J414023,FALSE,8/30/2018 17:00,TRUE
WAWA1.MM1QP,1/30/2018 11:12,8/8/2018 01:00,wa add,,GREEN MATTER                                 ,603345936,3605 E ROWAN AVE STE 1        ,,SPOKANE                 ,WA,992070000,USA,5092168596,cultivator_production,Jold6,TRUE,10/30/2018 17:00,TRUE
WAWA1.MM1QQ,1/30/2018 11:12,12/3/2020 18:07,wa add,,FROSTED CANNABIS,603330333,19805 74TH AVE NE,,ARLINGTON,WA,982235021,USA,2066010095,cultivator_production,J425450,FALSE,9/29/2020 17:00,TRUE
WAWA1.MM1QR,1/30/2018 11:13,1/5/2021 18:07,wa add,,SKAGIT BUD,603357713,4380 KAWECKI RD    STE F,,MALAGA,WA,988280000,USA,2067556915,cultivator_production,J414194,FALSE,12/30/2016 16:00,TRUE
WAWA1.MM1QS,1/30/2018 11:13,1/5/2021 18:07,wa add,,AUNTIE ONOLICIOUS,603347782,123 BLACK BEAR RD STE B,,PORT TOWNSEND,WA,983689621,USA,3607740309,production,M415452,FALSE,11/29/2016 16:00,TRUE
WAWA1.MM1QT,1/30/2018 11:13,1/5/2021 18:07,wa add,,DREAMIN GREEN FARMS,603347720,2009 W JOHANSEN RD STE A,,SPOKANE,WA,992080000,USA,5094682080,cultivator_production,J415693,FALSE,11/29/2017 16:00,TRUE
WAWA1.MM1QU,1/30/2018 11:13,1/5/2021 18:07,wa add,,SOMA FARMS,603324810,1926 PINE CR RD  #3,,TONASKET,WA,988550000,USA,4257864549,cultivator_production,J415701,FALSE,8/30/2017 17:00,TRUE
WAWA1.MM1QV,1/30/2018 11:13,1/5/2021 18:07,wa add,,LLV GREEN,603456272,28505 S CLODFELTER RD,,KENNEWICK,WA,993389327,USA,5097278103,cultivator_production,J415723,FALSE,12/30/2016 16:00,TRUE
WAWA1.MM1QW,1/30/2018 11:13,1/5/2021 18:07,wa add,,ADVANCED AGRICULTURE,603024770,1199 W CUNNINGHAM RD STE I,,OTHELLO,WA,993440000,USA,3609080995,cultivator_production,J415734,FALSE,6/29/2017 17:00,TRUE
WAWA1.MM1QX,1/30/2018 11:13,1/5/2021 18:07,wa add,,FRESH PRODUCTIONS,602589633,8213 STEAM BOAT ISLAND RD NW,,OLYMPIA,WA,985029660,USA,3607912466,cultivator_production,J415783,FALSE,3/30/2017 17:00,TRUE
WAWA1.MM1QY,1/30/2018 11:13,7/12/2019 18:34,wa add,,SEATTLE PURE EXTRACTS                        ,603477832,3810 AIRPORT WAY S   STE 110  ,,SEATTLE                 ,WA,981090000,USA,2063831994,production,M415748,FALSE,2/27/2018 16:00,TRUE
WAWA1.MM1QZ,1/30/2018 11:13,7/12/2019 18:34,wa add,,BLACK MARKET MUSIC                           ,603260154,5256 UPPER HEDGES ROAD  STE B ,,WENATCHEE               ,WA,981070000,USA,2064341570,cultivator_production,J415786,FALSE,12/30/2017 16:00,TRUE
WAWA1.MM1R0,1/30/2018 11:13,1/5/2021 18:07,wa add,,INVESTMENT FUNDING GROUP,603320515,13026 W MCFARLANE RD STE C1-1,,AIRWAY HEIGHTS,WA,990015099,USA,5098086852,cultivator_production,J415790,FALSE,7/30/2016 17:00,TRUE
WAWA1.MM1R1,1/30/2018 11:13,1/5/2021 18:07,wa add,,DA VINCI,603335190,1504 STATE ROUTE 105,,ABERDEEN,WA,985209525,USA,4253756344,cultivator_production,J415796,FALSE,9/29/2017 17:00,TRUE
WAWA1.MM1R2,1/30/2018 11:13,10/3/2019 05:06,wa add,,FIVE STAR CANNABIS                           ,604052900,1407 E SPRAGUE AVE            ,,SPOKANE                 ,WA,992064858,USA,5094817925,cultivator_production,JOLD16,TRUE,10/30/2019 17:00,TRUE
WAWA1.MM1R3,1/30/2018 11:13,1/5/2021 18:07,wa add,,HEMPZEN,603354812,91 GRADE CREEK RD STE A,,MANSON,WA,988310000,USA,2063135633,cultivator_production,J415833,FALSE,12/30/2017 16:00,TRUE
WAWA1.MM1R4,1/30/2018 11:13,1/5/2021 18:07,wa add,,THC EXPRESS,603353114,234 OTTO ST STE R3,,PORT TOWNSEND,WA,983689720,USA,3602864969,production,M415822,FALSE,11/29/2016 16:00,TRUE
WAWA1.MM1R5,1/30/2018 11:13,1/5/2021 18:07,wa add,,CACTUS BLOSSOM,603416288,34307 SE 270TH ST,,RAVENSDALE,WA,980510000,USA,2067699776,cultivator_production,J415846,FALSE,7/30/2018 17:00,TRUE
WAWA1.MM1R6,1/30/2018 11:13,1/5/2021 18:07,wa add,,ROCK ISLAND FARM,603356244,20171 87TH AVE SW SUITE B,,VASHON,WA,980706213,USA,2064506749,cultivator_production,J415852,FALSE,12/30/2017 16:00,TRUE
WAWA1.MM1R7,1/30/2018 11:13,7/12/2019 18:34,wa add,,OLD MCDONALD'S FARM                          ,603356494,1006 EMERSON RD STE C         ,,ELLENSBURG              ,WA,989268438,USA,3602414303,cultivator_production,J415857,FALSE,12/30/2017 16:00,TRUE
WAWA1.MM1R8,1/30/2018 11:13,1/5/2021 18:07,wa add,,"MRS GREEN JEANS & THE CAPTAIN, LLC",603453140,231 WESTERN LARCH RD SUITE A,,NEWPORT,WA,991568760,USA,5098632237,cultivator_production,J415910,FALSE,11/29/2016 16:00,TRUE
WAWA1.MM1R9,1/30/2018 11:13,1/5/2021 18:07,wa add,,FLORA BOTANICALS,603355014,3601 W MARGINAL WAY SW,,SEATTLE,WA,981060000,USA,2067437631,cultivator_production,J415976,FALSE,12/30/2016 16:00,TRUE
WAWA1.MM1RA,1/30/2018 11:13,1/5/2021 18:07,wa add,,420 PRO,603449419,12313 NE 117TH AVE,,VANCOUVER,WA,986621267,USA,3604488960,cultivator_production,J416001,FALSE,11/29/2016 16:00,TRUE
WAWA1.MM1RB,1/30/2018 11:13,1/5/2021 18:07,wa add,,ALON,603354788,234 OMAK RIVER RD   UNIT 2,,OMAK,WA,988419673,USA,4257728453,cultivator_production,J416081,FALSE,12/30/2016 16:00,TRUE
WAWA1.MM1RC,1/30/2018 11:13,1/5/2021 18:07,wa add,,C.K. ORGANICS,603359834,25711 N MONROE RD,,DEER PARK,WA,990069773,USA,3478730468,cultivator_production,J416117,FALSE,10/30/2019 17:00,TRUE
WAWA1.MM1RD,1/30/2018 11:13,7/12/2019 18:34,wa add,,OLYMPUS GROUP                                ,603470682,161 WESTFIELD CT STE B        ,,SHELTON                 ,WA,989309041,USA,5097591932,cultivator_production,J416156,FALSE,1/30/2018 16:00,TRUE
WAWA1.MM1RE,1/30/2018 11:13,7/12/2019 18:34,wa add,,WICKED HILLBILLY                             ,603554545,440 GRUBB RD STE 7            ,,WENATCHEE               ,WA,986716727,USA,3605134931,cultivator_production,J416190,FALSE,10/30/2017 17:00,TRUE
WAWA1.MM1RF,1/30/2018 11:13,1/5/2021 18:07,wa add,,CBN SYSTEMS,601890857,15505 WEBBER CANYON RD,,BENTON CITY,WA,993200000,USA,3606911556,cultivator_production,J416269,FALSE,7/30/2017 17:00,TRUE
WAWA1.MM1RG,1/30/2018 11:13,1/5/2021 18:07,wa add,,EMERALD CITY ORGANICS,603316622,1128 SW SPOKANE ST,,SEATTLE,WA,981341128,USA,2065792126,cultivator_production,J416315,FALSE,7/30/2017 17:00,TRUE
WAWA1.MM1RH,1/30/2018 11:13,1/5/2021 18:07,wa add,,DANK DYNASTY,603072657,9268 SOREN RD,,SEDRO WOOLLEY,WA,982849089,USA,3608566455,cultivator_production,J416282,FALSE,12/30/2016 16:00,TRUE
WAWA1.MM1RI,1/30/2018 11:13,1/5/2021 18:07,wa add,,THE HC GARDENS LLC,603399808,3303 S 35TH ST STE B17,,TACOMA,WA,984094730,USA,2065959988,cultivator_production,J430396,TRUE,4/29/2021 17:00,FALSE
WAWA1.MM1RJ,1/30/2018 11:13,1/5/2021 18:07,wa add,,MAX GREEN,603277714,2307 E SPRAGUE AVE,,SPOKANE,WA,992023932,USA,5094752335,cultivator_production,J416350,FALSE,2/27/2018 16:00,TRUE
WAWA1.MM1RK,1/30/2018 11:13,1/5/2021 18:07,wa add,,LANO,603354894,12363 CLEAR CREEK RD NW STE B,,SILVERDALE,WA,983830000,USA,2063807345,cultivator_production,J416409,FALSE,12/30/2016 16:00,TRUE
WAWA1.MM1RL,1/30/2018 11:13,7/12/2019 18:34,wa add,,SEVEN BLADES NORTHWEST                       ,603357826,9485 KNAPP RD  B-1-LOT 5-1    ,,MOHLER                  ,WA,981556745,USA,2088181791,cultivator_production,J416432,FALSE,12/30/2016 16:00,TRUE
WAWA1.MM1RM,1/30/2018 11:13,1/5/2021 18:07,wa add,,GREATER GREEN,603358857,3303 S 35TH ST  STE B-8,,TACOMA,WA,984090000,USA,2539707581,cultivator_production,J416458,FALSE,12/30/2016 16:00,TRUE
WAWA1.MM1RN,1/30/2018 11:13,12/3/2020 18:07,wa add,,RAINBOW HAZE,603468131,1874 BATUM RD N  STE 200,,ODESSA,WA,991590000,USA,3604492912,cultivator_production,J424499,FALSE,1/30/2021 16:00,TRUE
WAWA1.MM1RO,1/30/2018 11:13,7/12/2019 18:34,wa add,,GOODIES                                      ,603354756,7019 ROAD 9 NW                ,,EPHRATA                 ,WA,982539786,USA,3602220117,cultivator_production,J416514,FALSE,12/30/2017 16:00,TRUE
WAWA1.MM1RP,1/30/2018 11:13,1/5/2021 18:07,wa add,,CLOUD BUD LLC,603347614,84 HANSON RD,,HOQUIAM,WA,985500000,USA,4254137961,cultivator_production,J416527,TRUE,11/29/2021 16:00,FALSE
WAWA1.MM1RQ,1/30/2018 11:13,7/12/2019 18:34,wa add,,VIRGINIA ENTERPRISES                         ,603358802,1191 PETERSON SWAMP RD STE A  ,,COLVILLE                ,WA,991142005,USA,5096904879,cultivator_production,J416539,FALSE,12/30/2017 16:00,TRUE
WAWA1.MM1RR,1/30/2018 11:13,1/5/2021 18:07,wa add,,SWEET PACK,603435853,3311 S LAWRENCE ST,,TACOMA,WA,984094712,USA,2532447726,production,M416493,FALSE,9/29/2017 17:00,TRUE
WAWA1.MM1RS,1/30/2018 11:13,7/12/2019 18:34,wa add,,WEST COAST CANNABIS COMPANY                  ,602889622,2005 ALPINE WAY STE 2         ,,BELLINGHAM              ,WA,982253448,USA,3609397818,cultivator_production,J416550,FALSE,1/30/2018 16:00,TRUE
WAWA1.MM1RT,1/30/2018 11:13,1/5/2021 18:07,wa add,,R&W CANNABIS,602613463,1625 CENTER ST STE D,,TACOMA,WA,984097920,USA,3606744349,cultivator_production,J416616,FALSE,2/27/2018 16:00,TRUE
WAWA1.MM1RU,1/30/2018 11:13,1/5/2021 18:07,wa add,,ABSOLUTE EDIBLES,603416388,202 N CRESTLINE STE C,,SPOKANE,WA,992023005,USA,5098632076,cultivator_production,J416661,FALSE,6/29/2016 17:00,TRUE
WAWA1.MM1RV,1/30/2018 11:13,1/5/2021 18:07,wa add,,RON JOHNSON,603362239,3345 JAGLA ROAD LOT #2,,WENATCHEE,WA,988019725,USA,3603573466,cultivator_production,J416665,FALSE,12/30/2017 16:00,TRUE
WAWA1.MM1RW,1/30/2018 11:13,1/5/2021 18:07,wa add,,GREEN NIRVANA,603539069,27613 127TH AVE NE SUITE B,,ARLINGTON,WA,982239342,USA,5038887310,cultivator_production,J416562,FALSE,9/29/2016 17:00,TRUE
WAWA1.MM1RX,1/30/2018 11:13,1/5/2021 18:07,wa add,,BEACON FARMS,603357478,1512 RD 2 NW STE C,,MOSES LAKE,WA,988379824,USA,2066697242,cultivator_production,J416717,FALSE,12/30/2017 16:00,TRUE
WAWA1.MM1RY,1/30/2018 11:13,1/5/2021 18:07,wa add,,PNW GROUP,603358747,9320 KIMMIE ST SW,,OLYMPIA,WA,985120000,USA,3604026078,cultivator_production,J416931,FALSE,12/30/2016 16:00,TRUE
WAWA1.MM1RZ,1/30/2018 11:13,7/12/2019 18:35,wa add,,ANTHONY GENE ROSSO                           ,603362248,1209 HWY 281 SPUR             ,,QUINCY                  ,WA,981980699,USA,2067308667,cultivator_production,J416925,FALSE,3/30/2017 17:00,TRUE
WAWA1.MM1S0,1/30/2018 11:13,1/5/2021 18:07,wa add,,BLC,603593849,2065 GARFIELD AVE SE STE A,,PORT ORCHARD,WA,983668740,USA,3013101768,cultivator_production,J416961,FALSE,3/30/2018 17:00,TRUE
WAWA1.MM1S1,1/30/2018 11:13,1/5/2021 18:07,wa add,,SAPPHIRE MEADOWS,603512685,4380 KAWECKI RD STE B,,WENATCHEE,WA,988280000,USA,5094406214,cultivator_production,J416965,FALSE,6/29/2018 17:00,TRUE
WAWA1.MM1S2,1/30/2018 11:13,1/5/2021 18:07,wa add,,AMERICAN BAKED CO,603359282,3810 AIRPORT WAY S,,SEATTLE,WA,981080000,USA,2062719491,production,M417065,FALSE,12/30/2016 16:00,TRUE
WAWA1.MM1S3,1/30/2018 11:13,1/5/2021 18:07,wa add,,MARPROD,603356469,1199 W CUNNINGHAM RD 17G,,OTHELLO,WA,993440000,USA,8433245119,cultivator_production,J417100,FALSE,12/30/2017 16:00,TRUE
WAWA1.MM1S4,1/30/2018 11:13,1/5/2021 18:07,wa add,,RNW AGRICULTURAL,603350885,4873 GUIDE MERIDIAN RD,,BELLINGHAM,WA,982268082,USA,3602960379,cultivator_production,J417107,TRUE,11/29/2021 16:00,FALSE
WAWA1.MM1S5,1/30/2018 11:13,1/5/2021 18:07,wa add,,FOUR ACES GROWERS,603363434,19610 SE 128TH WAY,,ISSAQUAH,WA,980278550,USA,2062839285,cultivator_production,J417165,FALSE,2/27/2017 16:00,TRUE
WAWA1.MM1S6,1/30/2018 11:13,1/5/2021 18:07,wa add,,CANNA-BEST,603400204,253 W MARY M KNIGHT RD,,ELMA,WA,985418900,USA,7022398638,cultivator_production,J417181,FALSE,5/30/2018 17:00,TRUE
WAWA1.MM1S7,1/30/2018 11:13,1/5/2021 18:07,wa add,,MOTHER EARTH FARMS,603355054,314 POWER PLANT RD,,PORT ANGELES,WA,983630000,USA,2065950614,cultivator_production,J417307,FALSE,12/30/2017 16:00,TRUE
WAWA1.MM1S8,1/30/2018 11:13,1/5/2021 18:07,wa add,,ALL NATURAL PRODUCTS,603349783,6700 S OLD PACIFIC HWY,,KALAMA,WA,986250000,USA,4252448484,cultivator_production,J417330,FALSE,11/29/2017 16:00,TRUE
WAWA1.MM1S9,1/30/2018 11:13,7/12/2019 18:35,wa add,,PINOY BROS                                   ,603359473,7835 WA 283 STE C             ,,EPHRATA                 ,WA,983940000,USA,2535143948,cultivator_production,J417346,FALSE,12/30/2017 16:00,TRUE
WAWA1.MM1SA,1/30/2018 11:13,1/5/2021 18:07,wa add,,PACIFIC GLO,603481005,7721 MARSH ROAD,,SNOHOMISH,WA,982965901,USA,4253591090,cultivator_production,J417457,FALSE,2/27/2018 16:00,TRUE
WAWA1.MM1SB,1/30/2018 11:13,1/5/2021 18:07,wa add,,FANTASY FARMS,603353887,1220 W BALLARD RD STE B,,SPOKANE,WA,992088202,USA,5094671905,production,M417525,FALSE,11/29/2016 16:00,TRUE
WAWA1.MM1SC,1/30/2018 11:13,12/3/2020 18:07,wa add,,INTERSTATE 502,603357148,3431 AIRPORT RD STE C,,PULLMAN,WA,991636001,USA,2085965665,cultivator_production,J417580,FALSE,12/30/2019 16:00,TRUE
WAWA1.MM1SD,1/30/2018 11:13,1/5/2021 18:07,wa add,,GREEN LION,603350610,3301 1ST AVE S,,SEATTLE,WA,981341847,USA,3606289795,production,M418322,FALSE,11/29/2017 16:00,TRUE
WAWA1.MM1SE,1/30/2018 11:13,1/5/2021 18:07,wa add,,PINNACLE NW,603349472,3320 178TH LN SW STE B,,TENINO,WA,985898750,USA,3603520296,production,M417623,FALSE,11/29/2016 16:00,TRUE
